step,q,iangle,r1,velocity_scale,chisq
70340,0.998149,74.9878,0.119123,355.488,173.194
70341,0.998149,74.9878,0.119123,355.488,173.194
70342,0.998149,74.9878,0.119123,355.488,173.194
70343,1.02788,73.3551,0.119504,350.608,173.146
70344,1.02788,73.3551,0.119504,350.608,173.146
70345,1.02388,74.3626,0.117448,362.319,173.696
70346,1.02391,73.0454,0.119699,357.213,172.88
70347,1.02391,73.0454,0.119699,357.213,172.88
70348,1.02391,73.0454,0.119699,357.213,172.88
70349,1.02391,73.0454,0.119699,357.213,172.88
70350,1.04608,73.6829,0.114684,346.261,176.976
70351,1.04608,73.6829,0.114684,346.261,176.976
70352,1.04608,73.6829,0.114684,346.261,176.976
70353,1.04608,73.6829,0.114684,346.261,176.976
70354,1.04608,73.6829,0.114684,346.261,176.976
70355,1.04608,73.6829,0.114684,346.261,176.976
70356,1.04608,73.6829,0.114684,346.261,176.976
70357,1.1573,72.9543,0.116883,333.299,173.263
70358,1.1573,72.9543,0.116883,333.299,173.263
70359,1.1573,72.9543,0.116883,333.299,173.263
70360,1.1573,72.9543,0.116883,333.299,173.263
70361,1.1573,72.9543,0.116883,333.299,173.263
70362,1.1573,72.9543,0.116883,333.299,173.263
70363,1.1573,72.9543,0.116883,333.299,173.263
70364,1.1573,72.9543,0.116883,333.299,173.263
70365,1.1573,72.9543,0.116883,333.299,173.263
70366,1.1573,72.9543,0.116883,333.299,173.263
70367,1.1573,72.9543,0.116883,333.299,173.263
70368,1.1573,72.9543,0.116883,333.299,173.263
70369,1.1573,72.9543,0.116883,333.299,173.263
70370,1.1573,72.9543,0.116883,333.299,173.263
70371,1.1573,72.9543,0.116883,333.299,173.263
70372,1.1573,72.9543,0.116883,333.299,173.263
70373,1.14029,73.5267,0.118172,329.985,174.328
70374,1.13373,74.0615,0.120371,334.066,177.409
70375,1.10217,72.7732,0.112741,336.162,177.496
70376,1.12008,73.021,0.120584,340.956,175.741
70377,1.10667,75.0206,0.114136,315.727,174.948
70378,1.10667,75.0206,0.114136,315.727,174.948
70379,1.10667,75.0206,0.114136,315.727,174.948
70380,1.0853,76.1543,0.120986,325.209,176.677
70381,1.09218,75.575,0.115782,307.758,174.25
70382,1.09218,75.575,0.115782,307.758,174.25
70383,1.09218,75.575,0.115782,307.758,174.25
70384,1.09218,75.575,0.115782,307.758,174.25
70385,1.09218,75.575,0.115782,307.758,174.25
70386,1.09218,75.575,0.115782,307.758,174.25
70387,1.09218,75.575,0.115782,307.758,174.25
70388,1.09218,75.575,0.115782,307.758,174.25
70389,1.09218,75.575,0.115782,307.758,174.25
70390,1.09218,75.575,0.115782,307.758,174.25
70391,1.09218,75.575,0.115782,307.758,174.25
70392,1.09218,75.575,0.115782,307.758,174.25
70393,1.09218,75.575,0.115782,307.758,174.25
70394,1.09218,75.575,0.115782,307.758,174.25
70395,1.09218,75.575,0.115782,307.758,174.25
70396,1.09218,75.575,0.115782,307.758,174.25
70397,1.09218,75.575,0.115782,307.758,174.25
70398,1.09218,75.575,0.115782,307.758,174.25
70399,1.09218,75.575,0.115782,307.758,174.25
70400,1.03543,74.1739,0.122438,316.734,176.63
70401,0.98724,74.2857,0.11979,331.552,174.877
70402,0.98724,74.2857,0.11979,331.552,174.877
70403,0.98724,74.2857,0.11979,331.552,174.877
70404,0.98724,74.2857,0.11979,331.552,174.877
70405,0.968561,75.4544,0.120752,344.011,173.26
70406,0.928952,72.93,0.119867,345.117,177.598
70407,0.928952,72.93,0.119867,345.117,177.598
70408,0.90769,73.4806,0.125526,355.385,174.019
70409,0.90769,73.4806,0.125526,355.385,174.019
70410,0.935994,71.8953,0.12499,364.76,173.661
70411,0.935994,71.8953,0.12499,364.76,173.661
70412,0.935994,71.8953,0.12499,364.76,173.661
70413,0.935994,71.8953,0.12499,364.76,173.661
70414,0.935994,71.8953,0.12499,364.76,173.661
70415,0.935994,71.8953,0.12499,364.76,173.661
70416,0.997595,70.5621,0.124233,394.974,173.128
70417,0.997595,70.5621,0.124233,394.974,173.128
70418,0.997595,70.5621,0.124233,394.974,173.128
70419,0.997595,70.5621,0.124233,394.974,173.128
70420,0.997595,70.5621,0.124233,394.974,173.128
70421,0.997595,70.5621,0.124233,394.974,173.128
70422,0.997595,70.5621,0.124233,394.974,173.128
70423,0.997595,70.5621,0.124233,394.974,173.128
70424,0.997595,70.5621,0.124233,394.974,173.128
70425,1.08893,72.6425,0.117556,401.179,170.962
70426,1.08893,72.6425,0.117556,401.179,170.962
70427,1.08893,72.6425,0.117556,401.179,170.962
70428,1.08893,72.6425,0.117556,401.179,170.962
70429,1.08893,72.6425,0.117556,401.179,170.962
70430,1.08893,72.6425,0.117556,401.179,170.962
70431,1.08893,72.6425,0.117556,401.179,170.962
70432,1.08893,72.6425,0.117556,401.179,170.962
70433,1.10751,72.4516,0.115412,403.254,171.53
70434,1.10751,72.4516,0.115412,403.254,171.53
70435,1.10751,72.4516,0.115412,403.254,171.53
70436,1.10751,72.4516,0.115412,403.254,171.53
70437,1.10751,72.4516,0.115412,403.254,171.53
70438,1.10751,72.4516,0.115412,403.254,171.53
70439,1.08207,72.5264,0.11827,386.676,171.315
70440,1.08671,71.6398,0.117687,396.811,171.507
70441,1.08671,71.6398,0.117687,396.811,171.507
70442,1.09764,71.6728,0.118035,414.541,170.859
70443,1.09764,71.6728,0.118035,414.541,170.859
70444,1.09764,71.6728,0.118035,414.541,170.859
70445,1.06484,69.839,0.120681,402.926,172.159
70446,1.06484,69.839,0.120681,402.926,172.159
70447,1.06484,69.839,0.120681,402.926,172.159
70448,1.09049,70.3757,0.119131,393.274,172.112
70449,1.09049,70.3757,0.119131,393.274,172.112
70450,1.09049,70.3757,0.119131,393.274,172.112
70451,1.10303,69.935,0.117899,410.47,171.874
70452,1.10303,69.935,0.117899,410.47,171.874
70453,1.10303,69.935,0.117899,410.47,171.874
70454,1.09732,69.2458,0.120128,412.415,171.44
70455,1.09732,69.2458,0.120128,412.415,171.44
70456,1.09732,69.2458,0.120128,412.415,171.44
70457,1.09732,69.2458,0.120128,412.415,171.44
70458,1.09732,69.2458,0.120128,412.415,171.44
70459,1.09732,69.2458,0.120128,412.415,171.44
70460,1.09732,69.2458,0.120128,412.415,171.44
70461,1.09732,69.2458,0.120128,412.415,171.44
70462,1.07696,70.2076,0.121179,400.162,172.429
70463,1.07696,70.2076,0.121179,400.162,172.429
70464,1.07696,70.2076,0.121179,400.162,172.429
70465,1.07696,70.2076,0.121179,400.162,172.429
70466,1.1334,69.8744,0.118957,398.914,172.145
70467,1.1334,69.8744,0.118957,398.914,172.145
70468,1.1334,69.8744,0.118957,398.914,172.145
70469,1.06082,69.7176,0.117205,403.024,174.097
70470,1.12068,69.3246,0.111581,400.769,179.82
70471,1.15414,69.8768,0.11565,410.563,171.904
70472,1.15414,69.8768,0.11565,410.563,171.904
70473,1.21731,70.4196,0.114208,401.051,171.412
70474,1.21731,70.4196,0.114208,401.051,171.412
70475,1.21731,70.4196,0.114208,401.051,171.412
70476,1.21731,70.4196,0.114208,401.051,171.412
70477,1.19821,70.3616,0.117658,409.958,172.322
70478,1.19821,70.3616,0.117658,409.958,172.322
70479,1.19821,70.3616,0.117658,409.958,172.322
70480,1.19821,70.3616,0.117658,409.958,172.322
70481,1.1793,69.8395,0.116907,394.486,171.894
70482,1.20639,67.3043,0.114397,384.037,172.571
70483,1.14789,65.8325,0.11775,393.077,172.207
70484,1.14789,65.8325,0.11775,393.077,172.207
70485,1.14789,65.8325,0.11775,393.077,172.207
70486,1.14789,65.8325,0.11775,393.077,172.207
70487,1.14789,65.8325,0.11775,393.077,172.207
70488,1.15358,65.9653,0.120213,402.906,171.46
70489,1.15358,65.9653,0.120213,402.906,171.46
70490,1.15358,65.9653,0.120213,402.906,171.46
70491,1.15358,65.9653,0.120213,402.906,171.46
70492,1.15358,65.9653,0.120213,402.906,171.46
70493,1.15358,65.9653,0.120213,402.906,171.46
70494,1.15358,65.9653,0.120213,402.906,171.46
70495,1.15358,65.9653,0.120213,402.906,171.46
70496,1.15358,65.9653,0.120213,402.906,171.46
70497,1.17642,67.4967,0.116186,402.561,171.342
70498,1.13639,67.9647,0.12394,393.932,176.741
70499,1.13639,67.9647,0.12394,393.932,176.741
70500,1.16894,68.9317,0.120899,397.004,173.943
70501,1.16894,68.9317,0.120899,397.004,173.943
70502,1.16894,68.9317,0.120899,397.004,173.943
70503,1.22483,68.7065,0.11701,394.467,171.014
70504,1.22483,68.7065,0.11701,394.467,171.014
70505,1.08908,66.5377,0.121586,403.332,171.601
70506,1.08908,66.5377,0.121586,403.332,171.601
70507,1.08908,66.5377,0.121586,403.332,171.601
70508,1.08908,66.5377,0.121586,403.332,171.601
70509,1.08908,66.5377,0.121586,403.332,171.601
70510,1.08908,66.5377,0.121586,403.332,171.601
70511,1.08908,66.5377,0.121586,403.332,171.601
70512,1.01873,66.7416,0.125852,405.746,172.841
70513,1.08371,66.981,0.125114,400.279,175.093
70514,1.08371,66.981,0.125114,400.279,175.093
70515,1.08371,66.981,0.125114,400.279,175.093
70516,1.08371,66.981,0.125114,400.279,175.093
70517,1.08371,66.981,0.125114,400.279,175.093
70518,1.08371,66.981,0.125114,400.279,175.093
70519,1.08371,66.981,0.125114,400.279,175.093
70520,1.08371,66.981,0.125114,400.279,175.093
70521,1.06573,66.4128,0.116909,409.504,176.102
70522,1.18191,66.9871,0.119004,427.045,171.233
70523,1.18191,66.9871,0.119004,427.045,171.233
70524,1.18191,66.9871,0.119004,427.045,171.233
70525,1.18191,66.9871,0.119004,427.045,171.233
70526,1.18191,66.9871,0.119004,427.045,171.233
70527,1.18191,66.9871,0.119004,427.045,171.233
70528,1.18191,66.9871,0.119004,427.045,171.233
70529,1.18191,66.9871,0.119004,427.045,171.233
70530,1.18191,66.9871,0.119004,427.045,171.233
70531,1.18191,66.9871,0.119004,427.045,171.233
70532,1.18191,66.9871,0.119004,427.045,171.233
70533,1.18191,66.9871,0.119004,427.045,171.233
70534,1.18191,66.9871,0.119004,427.045,171.233
70535,1.15934,66.4322,0.118087,422.702,170.835
70536,1.1875,66.7039,0.11866,412.803,171.214
70537,1.1875,66.7039,0.11866,412.803,171.214
70538,1.1875,66.7039,0.11866,412.803,171.214
70539,1.1875,66.7039,0.11866,412.803,171.214
70540,1.1875,66.7039,0.11866,412.803,171.214
70541,1.1875,66.7039,0.11866,412.803,171.214
70542,1.21805,68.3571,0.118825,409.441,171.975
70543,1.21805,68.3571,0.118825,409.441,171.975
70544,1.13942,68.0625,0.120914,402.237,171.687
70545,1.13942,68.0625,0.120914,402.237,171.687
70546,1.09239,67.5419,0.119203,415.347,171.291
70547,1.09239,67.5419,0.119203,415.347,171.291
70548,1.09239,67.5419,0.119203,415.347,171.291
70549,1.09239,67.5419,0.119203,415.347,171.291
70550,1.06262,67.9996,0.122545,416.422,170.837
70551,1.06262,67.9996,0.122545,416.422,170.837
70552,1.06262,67.9996,0.122545,416.422,170.837
70553,1.06855,68.8381,0.12057,419.602,170.571
70554,1.06855,68.8381,0.12057,419.602,170.571
70555,1.06855,68.8381,0.12057,419.602,170.571
70556,1.06855,68.8381,0.12057,419.602,170.571
70557,1.06855,68.8381,0.12057,419.602,170.571
70558,1.06855,68.8381,0.12057,419.602,170.571
70559,1.06855,68.8381,0.12057,419.602,170.571
70560,1.01556,67.953,0.125816,413.921,172.24
70561,1.01556,67.953,0.125816,413.921,172.24
70562,1.01556,67.953,0.125816,413.921,172.24
70563,0.970826,69.0798,0.121463,398.507,173.628
70564,0.970826,69.0798,0.121463,398.507,173.628
70565,0.970826,69.0798,0.121463,398.507,173.628
70566,0.970826,69.0798,0.121463,398.507,173.628
70567,0.970826,69.0798,0.121463,398.507,173.628
70568,0.970826,69.0798,0.121463,398.507,173.628
70569,0.92929,69.6641,0.123814,395.245,174.106
70570,0.92929,69.6641,0.123814,395.245,174.106
70571,0.92929,69.6641,0.123814,395.245,174.106
70572,0.884647,70.0166,0.129254,404.765,173.642
70573,0.884647,70.0166,0.129254,404.765,173.642
70574,0.884647,70.0166,0.129254,404.765,173.642
70575,0.884647,70.0166,0.129254,404.765,173.642
70576,0.884647,70.0166,0.129254,404.765,173.642
70577,0.860986,70.6571,0.132261,421.021,175.018
70578,0.860986,70.6571,0.132261,421.021,175.018
70579,0.860986,70.6571,0.132261,421.021,175.018
70580,0.833112,70.2116,0.135967,418.168,178.714
70581,0.862401,71.5796,0.134406,424.958,179.242
70582,0.848553,71.8027,0.134836,425.365,178.881
70583,0.848553,71.8027,0.134836,425.365,178.881
70584,0.848553,71.8027,0.134836,425.365,178.881
70585,0.848553,71.8027,0.134836,425.365,178.881
70586,0.791866,71.3516,0.134765,426.876,174.123
70587,0.791866,71.3516,0.134765,426.876,174.123
70588,0.802164,72.3727,0.132242,416.432,172.699
70589,0.802164,72.3727,0.132242,416.432,172.699
70590,0.802164,72.3727,0.132242,416.432,172.699
70591,0.802164,72.3727,0.132242,416.432,172.699
70592,0.802164,72.3727,0.132242,416.432,172.699
70593,0.775579,72.4337,0.129892,424.621,173.306
70594,0.886224,72.332,0.125162,406.985,172.298
70595,0.886224,72.332,0.125162,406.985,172.298
70596,0.824704,73.7002,0.125477,406.742,174.711
70597,0.802927,74.594,0.126782,401.562,174.516
70598,0.85684,75.7647,0.121914,412.291,174.75
70599,0.85684,75.7647,0.121914,412.291,174.75
70600,0.85684,75.7647,0.121914,412.291,174.75
70601,0.85684,75.7647,0.121914,412.291,174.75
70602,0.84276,74.3257,0.124007,415.675,174.496
70603,0.898684,74.9815,0.120214,424.279,174.62
70604,0.898684,74.9815,0.120214,424.279,174.62
70605,0.942334,74.4579,0.127732,394.894,176.049
70606,0.942334,74.4579,0.127732,394.894,176.049
70607,0.82517,74.7954,0.133117,415.518,175.904
70608,0.82517,74.7954,0.133117,415.518,175.904
70609,0.82517,74.7954,0.133117,415.518,175.904
70610,0.816105,73.9146,0.12521,404.782,175.607
70611,0.779542,74.3286,0.133608,409.109,173.98
70612,0.779542,74.3286,0.133608,409.109,173.98
70613,0.779542,74.3286,0.133608,409.109,173.98
70614,0.779542,74.3286,0.133608,409.109,173.98
70615,0.779542,74.3286,0.133608,409.109,173.98
70616,0.779542,74.3286,0.133608,409.109,173.98
70617,0.790441,75.215,0.127925,413.011,172.935
70618,0.787864,75.2284,0.130244,414.972,172.048
70619,0.787864,75.2284,0.130244,414.972,172.048
70620,0.787864,75.2284,0.130244,414.972,172.048
70621,0.787864,75.2284,0.130244,414.972,172.048
70622,0.784466,73.6361,0.133735,418.553,173.64
70623,0.784466,73.6361,0.133735,418.553,173.64
70624,0.784466,73.6361,0.133735,418.553,173.64
70625,0.776958,72.8497,0.132264,410.231,172.993
70626,0.776958,72.8497,0.132264,410.231,172.993
70627,0.776958,72.8497,0.132264,410.231,172.993
70628,0.879018,74.0774,0.12603,428.38,171.542
70629,0.879018,74.0774,0.12603,428.38,171.542
70630,0.879018,74.0774,0.12603,428.38,171.542
70631,0.850982,73.7999,0.125511,433.788,172.32
70632,0.850982,73.7999,0.125511,433.788,172.32
70633,0.850982,73.7999,0.125511,433.788,172.32
70634,0.850982,73.7999,0.125511,433.788,172.32
70635,0.850982,73.7999,0.125511,433.788,172.32
70636,0.850982,73.7999,0.125511,433.788,172.32
70637,0.850982,73.7999,0.125511,433.788,172.32
70638,0.850982,73.7999,0.125511,433.788,172.32
70639,0.850982,73.7999,0.125511,433.788,172.32
70640,0.850982,73.7999,0.125511,433.788,172.32
70641,0.850982,73.7999,0.125511,433.788,172.32
70642,0.924117,73.7903,0.122379,438.887,171.511
70643,0.929148,72.6424,0.125235,441.305,170.858
70644,0.919452,70.8856,0.126294,442.886,171.582
70645,0.919452,70.8856,0.126294,442.886,171.582
70646,0.978403,71.4623,0.123837,447.389,171.023
70647,0.978403,71.4623,0.123837,447.389,171.023
70648,0.990838,73.1557,0.124562,457.179,171.723
70649,0.990838,73.1557,0.124562,457.179,171.723
70650,0.990838,73.1557,0.124562,457.179,171.723
70651,0.990838,73.1557,0.124562,457.179,171.723
70652,1.00922,71.1056,0.121951,454.126,170.772
70653,1.00922,71.1056,0.121951,454.126,170.772
70654,0.910915,70.7215,0.125189,443.842,171.854
70655,0.910915,70.7215,0.125189,443.842,171.854
70656,0.910915,70.7215,0.125189,443.842,171.854
70657,0.774769,71.036,0.135819,445.488,173.748
70658,0.774769,71.036,0.135819,445.488,173.748
70659,0.774769,71.036,0.135819,445.488,173.748
70660,0.774769,71.036,0.135819,445.488,173.748
70661,0.774769,71.036,0.135819,445.488,173.748
70662,0.774769,71.036,0.135819,445.488,173.748
70663,0.775154,71.2439,0.130501,442.38,173.383
70664,0.775154,71.2439,0.130501,442.38,173.383
70665,0.775154,71.2439,0.130501,442.38,173.383
70666,0.775154,71.2439,0.130501,442.38,173.383
70667,0.775154,71.2439,0.130501,442.38,173.383
70668,0.775154,71.2439,0.130501,442.38,173.383
70669,0.775154,71.2439,0.130501,442.38,173.383
70670,0.775154,71.2439,0.130501,442.38,173.383
70671,0.775154,71.2439,0.130501,442.38,173.383
70672,0.756532,72.1991,0.13571,449.731,172.7
70673,0.756532,72.1991,0.13571,449.731,172.7
70674,0.756532,72.1991,0.13571,449.731,172.7
70675,0.756532,72.1991,0.13571,449.731,172.7
70676,0.756532,72.1991,0.13571,449.731,172.7
70677,0.756532,72.1991,0.13571,449.731,172.7
70678,0.756532,72.1991,0.13571,449.731,172.7
70679,0.772737,75.2666,0.131479,460.652,170.759
70680,0.772737,75.2666,0.131479,460.652,170.759
70681,0.772737,75.2666,0.131479,460.652,170.759
70682,0.743208,74.5235,0.128799,492.824,173.787
70683,0.812599,73.5561,0.127766,485.232,171.281
70684,0.812599,73.5561,0.127766,485.232,171.281
70685,0.812599,73.5561,0.127766,485.232,171.281
70686,0.812599,73.5561,0.127766,485.232,171.281
70687,0.817293,72.6565,0.13125,488.135,170.788
70688,0.817293,72.6565,0.13125,488.135,170.788
70689,0.817293,72.6565,0.13125,488.135,170.788
70690,0.817293,72.6565,0.13125,488.135,170.788
70691,0.817293,72.6565,0.13125,488.135,170.788
70692,0.817293,72.6565,0.13125,488.135,170.788
70693,0.817293,72.6565,0.13125,488.135,170.788
70694,0.817293,72.6565,0.13125,488.135,170.788
70695,0.8632,73.4409,0.130218,496.183,171.762
70696,0.8632,73.4409,0.130218,496.183,171.762
70697,0.8632,73.4409,0.130218,496.183,171.762
70698,0.8632,73.4409,0.130218,496.183,171.762
70699,0.8632,73.4409,0.130218,496.183,171.762
70700,0.8632,73.4409,0.130218,496.183,171.762
70701,0.84141,73.4555,0.125256,491.883,171.851
70702,0.84141,73.4555,0.125256,491.883,171.851
70703,0.84141,73.4555,0.125256,491.883,171.851
70704,0.880778,72.881,0.123022,484.717,172.303
70705,0.880778,72.881,0.123022,484.717,172.303
70706,0.880778,72.881,0.123022,484.717,172.303
70707,0.894387,73.3563,0.123027,488.094,171.417
70708,0.894387,73.3563,0.123027,488.094,171.417
70709,0.894387,73.3563,0.123027,488.094,171.417
70710,0.894387,73.3563,0.123027,488.094,171.417
70711,0.999764,72.3926,0.124182,492.225,171.073
70712,0.999764,72.3926,0.124182,492.225,171.073
70713,0.999764,72.3926,0.124182,492.225,171.073
70714,0.999764,72.3926,0.124182,492.225,171.073
70715,0.944704,72.1624,0.123189,494.608,170.183
70716,0.965946,72.3439,0.118851,501.795,172.786
70717,0.965946,72.3439,0.118851,501.795,172.786
70718,0.965946,72.3439,0.118851,501.795,172.786
70719,0.962821,72.9008,0.120062,509.202,171.349
70720,0.962821,72.9008,0.120062,509.202,171.349
70721,0.962821,72.9008,0.120062,509.202,171.349
70722,0.871348,72.4217,0.124504,488.714,171.39
70723,0.871348,72.4217,0.124504,488.714,171.39
70724,0.871348,72.4217,0.124504,488.714,171.39
70725,0.871348,72.4217,0.124504,488.714,171.39
70726,0.871348,72.4217,0.124504,488.714,171.39
70727,0.849441,73.7911,0.125941,497.483,170.863
70728,0.894128,73.8217,0.125781,492.959,170.196
70729,0.894128,73.8217,0.125781,492.959,170.196
70730,0.894128,73.8217,0.125781,492.959,170.196
70731,0.894128,73.8217,0.125781,492.959,170.196
70732,0.917093,72.9458,0.124784,490.831,170.011
70733,0.917093,72.9458,0.124784,490.831,170.011
70734,0.917093,72.9458,0.124784,490.831,170.011
70735,0.944139,73.7432,0.125424,499.406,170.833
70736,0.918346,75.1307,0.123555,491.355,169.69
70737,0.918346,75.1307,0.123555,491.355,169.69
70738,0.918346,75.1307,0.123555,491.355,169.69
70739,0.918346,75.1307,0.123555,491.355,169.69
70740,0.918346,75.1307,0.123555,491.355,169.69
70741,0.918346,75.1307,0.123555,491.355,169.69
70742,0.918346,75.1307,0.123555,491.355,169.69
70743,0.918346,75.1307,0.123555,491.355,169.69
70744,0.918346,75.1307,0.123555,491.355,169.69
70745,0.918346,75.1307,0.123555,491.355,169.69
70746,0.918346,75.1307,0.123555,491.355,169.69
70747,0.918346,75.1307,0.123555,491.355,169.69
70748,0.937344,73.4434,0.120292,492.421,172.152
70749,0.937344,73.4434,0.120292,492.421,172.152
70750,0.963369,72.2822,0.118839,473.769,173.177
70751,0.963369,72.2822,0.118839,473.769,173.177
70752,0.972475,73.2475,0.124738,460.11,171.156
70753,0.876752,72.4926,0.128576,456.188,171.102
70754,0.876752,72.4926,0.128576,456.188,171.102
70755,0.82917,73.5568,0.126784,459.036,171.776
70756,0.82917,73.5568,0.126784,459.036,171.776
70757,0.856195,72.567,0.128788,450.998,171.076
70758,0.856195,72.567,0.128788,450.998,171.076
70759,0.856195,72.567,0.128788,450.998,171.076
70760,0.856195,72.567,0.128788,450.998,171.076
70761,0.856195,72.567,0.128788,450.998,171.076
70762,0.845945,72.5202,0.127224,457.179,171.157
70763,0.845945,72.5202,0.127224,457.179,171.157
70764,0.845945,72.5202,0.127224,457.179,171.157
70765,0.845945,72.5202,0.127224,457.179,171.157
70766,0.845945,72.5202,0.127224,457.179,171.157
